ID,Date,Dat_EC,DateMission,Mission,Equipe,Pays,Site Region,Site Precis,Latitude (N ou S),GPS,GPS_lat_corrigée,Longitude (E ou W),GPS,GPS_long_corrigée,commentaire_GPS,Sexe,Age,Gestante,Lactation,Suitee,ReproStatus,Poids_gr,L_avant_bras_mm,L_totale_corps_mm,Taille_yeux,L_queue_mm,L_metacarpe_3ieme_doigt_mm,Couleur_pelage_dorsal,Couleur_pelage_ventral,ID Mere,Lieu de Capture,Dans:,Proximite du Village,Méthode de capture,Consensus genre,Consensus espèce,Consensus,Consensus famille,Date experiment,Res1NP-ZEBV,Res2NP-ZEBV,RecNP-ZEBV,Res1GP-ZEBVkiss,Res2GP-ZEBVkiss,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,article 2018,séquence_cytB,séquence_12S,Résultats  RT-qPCR (NIH-pan Filo),PCR NP Zaire,seq NP-Zaire,PCR NP sudan,seq NP-sudan,PCR VP35 Zaire,seq VP35 Zaire
CCCA03639,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,,0,0,FemAd,285,120,235,grands,16,83,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,7,6,0,5,23,7,4,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03640,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,265,121,250,grands,18,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,1,0,162,152,16,59,520,10,115,10,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03641,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,0,0,FemAd,245,122,230,grands,16,86,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,76,65,18,3,325,16,48,18,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03642,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,305,124,250,grands,16,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,0,0,0,20,15,0,0,156,6,13,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03643,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,130,98,180,grands,17,64,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,4,2,5,1,8,9,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03644,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,1,FemAdLact,300,126,250,grands,21,84,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,12,8,3,6,44,85,8,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03645,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,300,128,260,grands,23,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,0,0,0,71,65,1,0,406,2,48,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03646,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,270,123,240,grands,16,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,14,11,0,96,48,8,10,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03648,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,325,121,245,grands,17,82,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,19,18,5,7,55,11,10,7,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03650,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,1,FemAdLact,385,128,230,grands,10,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,78,84,5,9,297,8,55,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03651,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,280,120,240,grands,20,82,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,11,10,5,9,32,9,7,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03652,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,240,118,230,grands,18,81,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,28,27,2,2,215,5,22,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03653,28/03/2019,3/28/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,10,76,145,grands,12,47,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,15,0,0,3,3,17,12,7,33,3,14,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03655,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,285,125,245,grands,20,83,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,28,23,8,12,127,9,20,35,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03656,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,70,72,145,grands,9,46,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,48,0,0,50,50,10,6,250,465,30,26,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03657,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,1,FemAdLact,,124,260,grands,17,84,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,26,22,18,1,106,23,17,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03660,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,290,118,230,grands,20,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,3,2,5,2,35,6,1,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03661,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,245,125,240,grands,12,86,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,35,1,0,589,526,6,27,2163,53,318,11,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03662,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,280,121,240,grands,22,83,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,0,0,0,25,26,8,1,149,11,28,82,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03663,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,285,125,240,grands,16,90,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,18,1,0,135,142,25,67,650,18,116,13,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03664,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,320,123,250,grands,20,87,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,105,105,6,7,427,7,84,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03665,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,0,0,FemAd,245,112,235,grands,15,78,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,26,1,0,552,525,10,133,1935,15,319,12,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03666,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,265,117,245,grands,13,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,40,34,5,2,166,49,23,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03667,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,260,123,250,grands,20,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,32,28,6,23,115,7,24,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03668,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,300,123,255,grands,18,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,11,14,34,1,37,24,8,17,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03669,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,270,121,245,grands,18,84,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,9,12,7,4,22,10,5,9,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03670,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,270,130,230,grands,17,86,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,52,0,0,70,89,4,4,363,17,66,6,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03672,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,275,122,235,grands,20,82,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,115,104,18,4,595,18,81,10,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03673,29/03/2019,3/29/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Juvénile,,,,MalJuv,100,96,170,grands,20,65,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,1,3,5,2,5,194,3,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03675,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,255,127,255,grands,17,87,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,31,1,0,180,180,3,5,617,7,118,12,81,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03676,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,305,127,240,grands,18,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,12,11,5,195,29,9,9,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03680,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,240,117,240,grands,12,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,42,35,24,2,131,25,26,11,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03682,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Juvénile,,,,MalJuv,100,91,170,grands,12,60,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,3,3,4,2,13,9,3,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03683,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,290,122,245,grands,16,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,63,54,5,30,257,21,40,8,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03684,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,280,125,240,grands,20,84,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,32,1,0,188,802,20,5,447,49,117,25,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03685,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,260,117,220,grands,12,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,14,1,0,376,323,12,3,1308,25,238,13,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03686,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,245,124,235,grands,12,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,8,16,6,239,21,15,9,8,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03687,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48728,,,Femelle,Adulte,0,1,0,FemAdLact,260,117,235,grands,20,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,53,53,2,13,240,7,33,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03688,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,265,,245,grands,18,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,11,11,3,3,33,13,7,8,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03689,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,95,91,175,grands,16,60,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,1,0,82,1,0,203,171,24,2,548,21,127,16,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03690,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,305,127,250,grands,20,88,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,1,1,0,92,3,5,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03691,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,90,85,155,grands,14,54,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,25,27,3,0,101,8,16,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03692,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,275,126,240,grands,20,86,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,48,38,2,1,194,6,31,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03693,1/4/2019,4/1/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Juvénile,,,,MalJuv,65,70,145,grands,12,45,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,28,0,0,72,66,7,2,229,46,49,31,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03695,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,315,126,247,grands,19,90,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,4,3,2,4,16,4,2,11,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03696,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,290,120,235,grands,16,78,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,60,0,0,12,17,6,3,152,5,12,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03698,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,285,122,230,grands,17,82,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,33,1,0,220,218,33,14,833,103,126,20,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03700,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,0,0,FemAd,280,124,260,grands,23,83,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,13,1,0,315,320,13,16,1072,24,221,12,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03701,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,0,0,FemAd,250,115,220,grands,15,78,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,42,39,2,5,204,11,38,8,79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03702,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.49729,,,Male,Juvénile,,,,MalJuv,,95,175,grands,10,62,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,13,15,2,29,36,9,8,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03703,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,240,120,240,grands,15,82,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,13,0,0,46,39,17,17,154,14,30,12,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03704,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,240,121,122,grands,10,81,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,24,1,0,370,320,2,4,1255,27,216,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03705,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Adulte,,,,MalAd,270,120,240,grands,14,80,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,1,0,130,117,9,20,552,22,76,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03706,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,345,127,245,grands,20,86,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,42,0,0,23,21,1,3,132,5,12,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03707,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Adulte,0,1,0,FemAdLact,285,124,240,grands,20,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,101,97,4,3,326,6,66,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03708,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,0,0,FemJuv,95,92,165,grands,13,60,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,7,7,3,3,25,11,6,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03709,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Male,Juvénile,,,,MalJuv,95,90,160,grands,15,58,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,12,12,1,0,34,4,9,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03710,2/4/2019,4/2/2019,2-Apr-19,Mars-Avril,Innocent,Cameroun,Yaounde,Mvog-Betsi,N,3.86308,,E,11.48729,,,Femelle,Juvénile,0,1,1,FemJuv,340,129,265,grands,11,85,Jaune,Jaune,,Autre,Ville,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,53,51,1,1,139,9,43,2,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
